idRuta,rutaDirection,estNumber,estId
187,B,49,485
187,B,50,488
187,B,51,492
187,B,52,496
187,B,53,500
187,B,54,503
187,B,55,509
187,B,56,513
187,B,57,515
187,B,58,520
187,B,59,524
187,B,60,528
187,B,61,532
187,B,62,536
187,B,63,540
187,B,64,544
187,B,65,547
187,B,66,552
187,B,67,557
187,B,68,561
187,B,69,564
187,B,70,568
187,B,71,571
187,B,72,573
187,B,73,575
187,B,74,577
187,B,75,579
187,B,76,581
187,B,77,1593
187,B,78,1596
187,B,79,1598
187,B,80,1600
187,B,81,3121
187,B,82,3122
187,B,83,2842
187,B,84,1574
187,B,85,1576
187,B,86,1577
187,B,87,1579
187,B,88,1484
187,B,89,1486
187,B,90,2710
187,B,91,2374
187,B,92,6973
187,B,93,1900
187,B,94,1901
187,B,95,1972
187,B,96,2281
187,B,97,2130
187,B,98,2014
187,B,99,2421
187,B,100,2282
187,B,101,2422
187,B,102,2556
187,B,103,2288
187,B,104,2015
187,B,105,2557
187,B,106,1707
187,B,107,1708
187,B,108,1709
187,B,109,1710
187,B,110,6259
187,B,111,6286
187,B,112,6316
187,B,113,6339
187,B,114,6332
187,B,115,6315
187,B,116,6321
187,B,117,6341
320,,0,7723
320,,1,7720
320,,2,7719
320,,3,7718
320,,4,7717
320,,5,7716
320,,6,7713
320,,7,7712
320,,8,7598
320,,9,7595
320,,10,7593
320,,11,7604
320,,12,7610
320,,13,7611
238,A,1,5129
238,A,2,5140
238,A,3,1909
238,A,4,1979
238,A,5,6470
238,A,6,2563
238,A,7,2564
238,A,8,2330
238,B,1,5129
238,B,2,5140
238,B,3,1909
238,B,4,1979
238,B,5,6470
238,B,6,2563
238,B,7,2564
238,B,8,2330
123,A,1,6649
123,A,2,5269
123,A,3,3954
123,A,4,4406
123,A,5,4627
123,A,6,4411
123,A,7,4331
123,A,8,4335
123,A,9,6738
123,A,10,6726
123,A,11,3530
123,A,12,3531
123,A,13,3532
123,A,14,2646
123,A,15,2645
123,A,16,1965
123,A,17,1897
123,A,18,1896
123,A,19,2223
123,A,20,2226
123,A,21,2227
123,A,22,2237
123,A,23,2244
123,A,24,2238
123,A,25,2239
123,A,26,2233
123,A,27,2229
123,A,28,358
123,A,29,360
123,A,30,360
123,A,31,364
123,A,32,366
123,A,33,368
123,A,34,370
123,A,35,372
123,A,36,48
123,A,37,296
123,A,38,297
123,A,39,299
123,A,40,301
123,A,41,303
123,A,42,305
123,A,43,307
123,A,44,309
123,A,45,309
123,A,46,313
123,A,47,315
123,A,48,317
123,A,49,319
123,A,50,321
123,A,51,323
123,A,52,326
123,A,53,328
123,A,54,331
123,A,55,334
123,A,56,337
123,A,57,337
123,A,58,343
123,A,59,345
123,A,60,347
123,A,61,349
123,A,62,351
123,B,1,6649
123,B,2,5269
123,B,3,3954
123,B,4,4406
123,B,5,4627
123,B,6,4411
123,B,7,4331
123,B,8,4335
123,B,9,6738
123,B,10,6726
123,B,11,3530
123,B,12,3531
123,B,13,3532
123,B,14,2646
123,B,15,2645
123,B,16,1965
123,B,17,1897
123,B,18,1896
123,B,19,2223
123,B,20,2226
123,B,21,2227
123,B,22,2237
123,B,23,2244
123,B,24,2238
123,B,25,2239
123,B,26,2233
123,B,27,2229
123,B,28,358
123,B,29,360
123,B,30,360
123,B,31,364
123,B,32,366
123,B,33,368
123,B,34,370
123,B,35,372
123,B,36,48
123,B,37,296
123,B,38,297
123,B,39,299
123,B,40,301
123,B,41,303
123,B,42,305
123,B,43,307
123,B,44,309
123,B,45,309
123,B,46,313
123,B,47,315
123,B,48,317
123,B,49,319
123,B,50,321
123,B,51,323
123,B,52,326
123,B,53,328
123,B,54,331
123,B,55,334
123,B,56,337
123,B,57,337
123,B,58,343
123,B,59,345
123,B,60,347
123,B,61,349
123,B,62,351
611,,1,4483
611,,2,2583
611,,3,2438
611,,4,2584
611,,5,2585
611,,6,2439
611,,7,2586
611,,8,2587
611,,9,3835
578,,1,2015
578,,2,3625
578,,3,5024
578,,4,3300
578,,5,5042
578,,6,6109
578,,7,6094
578,,8,6086
578,,9,5029
578,,10,3626
578,,11,3624
310,,0,7710
310,,1,7598
310,,2,7596
310,,3,7593
310,,4,7634
310,,5,7635
310,,6,7638
310,,7,7642
310,,8,7646
126,A,1,1892
126,A,2,1840
126,A,3,424
126,A,4,426
126,A,5,428
126,A,6,430
126,A,7,432
126,A,8,1830
126,A,9,1831
126,A,10,2618
126,A,11,2456
126,A,12,2457
126,A,13,2458
126,A,14,3249
126,A,15,3301
126,A,16,3689
126,A,17,3690
126,A,18,3691
126,A,19,3692
126,A,20,6722
126,A,21,384
126,A,22,386
126,A,23,388
126,A,24,390
126,A,25,392
126,A,26,393
126,A,27,395
126,A,28,397
126,A,29,10
126,A,30,11
126,A,31,12
126,A,32,6670
126,A,33,6672
126,A,34,3493
126,A,35,3495
126,A,36,2641
126,A,37,2866
126,A,38,3992
126,A,39,3489
126,A,40,3488
126,A,41,3235
126,A,42,1080
126,A,43,1082
126,A,44,2058
126,A,45,2164
126,A,46,2165
126,A,47,2166
126,A,48,2059
126,A,49,2167
126,A,50,2336
126,A,51,1795
126,A,52,1838
126,A,53,2337
126,A,54,2451
126,B,1,1892
126,B,2,1840
126,B,3,424
126,B,4,426
126,B,5,428
126,B,6,430
126,B,7,432
126,B,8,1830
126,B,9,1831
126,B,10,2618
126,B,11,2456
126,B,12,2457
126,B,13,2458
126,B,14,3249
126,B,15,3301
126,B,16,3689
126,B,17,3690
126,B,18,3691
126,B,19,3692
126,B,20,6722
126,B,21,384
126,B,22,386
126,B,23,388
126,B,24,390
126,B,25,392
126,B,26,393
126,B,27,395
126,B,28,397
126,B,29,10
126,B,30,11
126,B,31,12
126,B,32,6670
126,B,33,6672
126,B,34,3493
126,B,35,3495
126,B,36,2641
126,B,37,2866
126,B,38,3992
126,B,39,3489
126,B,40,3488
126,B,41,3235
126,B,42,1080
126,B,43,1082
126,B,44,2058
126,B,45,2164
126,B,46,2165
126,B,47,2166
126,B,48,2059
126,B,49,2167
126,B,50,2336
126,B,51,1795
126,B,52,1838
126,B,53,2337
126,B,54,2451
82,A,1,3252
82,A,2,3253
82,A,3,3254
82,A,4,2323
82,A,5,2582
82,A,6,2664
82,A,7,1842
82,A,8,2070
82,A,9,2341
82,A,10,2342
82,A,11,1847
82,A,12,1799
82,A,13,1727
82,A,14,2199
82,A,15,2200
82,A,16,1483
82,A,17,1567
82,A,18,1569
82,A,19,1570
82,A,20,1718
82,A,21,2114
82,A,22,1776
82,A,23,1765
82,A,24,1456
82,A,25,1458
82,A,26,1601
82,A,27,1604
82,A,28,1606
82,A,29,1608
82,A,30,585
82,A,31,587
82,A,32,591
82,A,33,3208
82,A,34,4956
82,A,35,4965
82,A,36,897
82,A,37,900
82,A,38,903
82,A,39,906
82,A,40,1548
82,A,41,1550
82,A,42,1552
82,A,43,1611
82,A,44,1612
82,A,45,1749
82,A,46,1714
82,A,47,2675
82,A,48,1029
82,A,49,1030
82,A,50,2444
82,A,51,2054
82,A,52,1044
82,A,53,1375
82,A,54,1377
82,A,55,1379
82,A,56,1381
82,A,57,1382
82,A,58,1384
82,A,59,1385
82,A,60,71
82,A,61,1988
82,A,62,2105
82,A,63,1989
82,A,64,1779
82,A,65,1921
82,A,66,1821
82,A,67,1780
82,A,68,3027
82,A,69,3350
82,A,70,2393
82,A,71,2522
82,A,72,2394
82,A,73,2395
82,A,74,2523
82,A,75,2524
82,A,76,1427
82,A,77,1428
82,A,78,1429
82,A,79,1430
82,A,80,1431
82,A,81,1432
82,A,82,1434
82,A,83,1436
82,A,84,1715
82,A,85,1827
82,A,86,1874
82,A,87,1726
82,A,88,1751
82,A,89,1736
82,A,90,6972
82,A,91,7211
82,B,1,3252
82,B,2,3253
82,B,3,3254
82,B,4,2323
82,B,5,2582
82,B,6,2664
82,B,7,1842
82,B,8,2070
82,B,9,2341
82,B,10,2342
82,B,11,1847
82,B,12,1799
82,B,13,1727
82,B,14,2199
82,B,15,2200
82,B,16,1483
82,B,17,1567
82,B,18,1569
82,B,19,1570
82,B,20,1718
82,B,21,2114
82,B,22,1776
82,B,23,1765
82,B,24,1456
82,B,25,1458
82,B,26,1601
82,B,27,1604
82,B,28,1606
82,B,29,1608
82,B,30,585
82,B,31,587
82,B,32,591
82,B,33,3208
82,B,34,4956
82,B,35,4965
82,B,36,897
82,B,37,900
82,B,38,903
82,B,39,906
82,B,40,1548
82,B,41,1550
82,B,42,1552
82,B,43,1611
82,B,44,1612
82,B,45,1749
82,B,46,1714
82,B,47,2675
82,B,48,1029
82,B,49,1030
82,B,50,2444
82,B,51,2054
82,B,52,1044
82,B,53,1375
82,B,54,1377
82,B,55,1379
82,B,56,1381
82,B,57,1382
82,B,58,1384
82,B,59,1385
82,B,60,71
82,B,61,1988
82,B,62,2105
82,B,63,1989
82,B,64,1779
82,B,65,1921
82,B,66,1821
82,B,67,1780
82,B,68,3027
82,B,69,3350
82,B,70,2393
82,B,71,2522
82,B,72,2394
82,B,73,2395
82,B,74,2523
82,B,75,2524
82,B,76,1427
82,B,77,1428
82,B,78,1429
82,B,79,1430
82,B,80,1431
82,B,81,1432
82,B,82,1434
82,B,83,1436
82,B,84,1715
82,B,85,1827
82,B,86,1874
82,B,87,1726
82,B,88,1751
82,B,89,1736
82,B,90,6972
82,B,91,7211
17,A,1,3757
17,A,2,3566
17,A,3,3563
17,A,4,3561
17,A,5,1298
17,A,6,1299
17,A,7,1300
17,A,8,1301
17,A,9,1302
17,A,10,1303
17,A,11,1304
17,A,12,1305
17,A,13,1306
17,A,14,1307
17,A,15,1308
17,A,16,1309
17,A,17,1310
17,A,18,1311
17,A,19,1312
17,A,20,1313
17,A,21,1314
17,A,22,1315
17,A,23,1316
17,A,24,1318
17,A,25,1320
17,A,26,1322
17,A,27,1323
17,A,28,1326
17,A,29,1321
17,A,30,1324
17,A,31,1325
17,A,32,1327
17,A,33,1328
17,A,34,1329
17,A,35,1330
17,A,36,1332
17,A,37,1334
17,A,38,1336
17,A,39,1338
17,A,40,1340
17,A,41,1342
17,A,42,1344
17,A,43,1346
17,A,44,1348
17,A,45,1350
17,A,46,1351
17,A,47,1352
17,A,48,1353
17,A,49,1516
17,A,50,1517
17,A,51,1518
17,A,52,1000
17,A,53,1002
17,A,54,1003
17,A,55,1004
17,A,56,1006
17,A,57,1008
17,A,58,1010
17,A,59,1012
17,A,60,7587
17,A,61,1724
17,A,62,1764
17,A,63,1741
17,A,64,1725
17,A,65,1819
17,A,66,1786
17,A,67,1935
17,A,68,1936
17,A,69,2005
17,A,70,1864
17,A,71,1971
17,A,72,2088
17,B,1,3757
17,B,2,3566
17,B,3,3563
17,B,4,3561
17,B,5,1298
17,B,6,1299
17,B,7,1300
17,B,8,1301
17,B,9,1302
17,B,10,1303
17,B,11,1304
17,B,12,1305
17,B,13,1306
17,B,14,1307
17,B,15,1308
17,B,16,1309
17,B,17,1310
17,B,18,1311
17,B,19,1312
17,B,20,1313
17,B,21,1314
17,B,22,1315
17,B,23,1316
17,B,24,1318
17,B,25,1320
17,B,26,1322
17,B,27,1323
17,B,28,1326
17,B,29,1321
17,B,30,1324
17,B,31,1325
17,B,32,1327
17,B,33,1328
17,B,34,1329
17,B,35,1330
17,B,36,1332
17,B,37,1334
17,B,38,1336
17,B,39,1338
17,B,40,1340
17,B,41,1342
17,B,42,1344
17,B,43,1346
17,B,44,1348
17,B,45,1350
17,B,46,1351
17,B,47,1352
17,B,48,1353
17,B,49,1516
17,B,50,1517
17,B,51,1518
17,B,52,1000
17,B,53,1002
17,B,54,1003
17,B,55,1004
17,B,56,1006
17,B,57,1008
17,B,58,1010
17,B,59,1012
17,B,60,7587
17,B,61,1724
17,B,62,1764
17,B,63,1741
17,B,64,1725
17,B,65,1819
17,B,66,1786
17,B,67,1935
17,B,68,1936
17,B,69,2005
17,B,70,1864
17,B,71,1971
17,B,72,2088
188,A,1,296
188,A,2,298
188,A,3,300
188,A,4,302
188,A,5,304
188,A,6,306
188,A,7,308
188,A,8,310
188,A,9,48
188,A,10,312
188,A,11,314
188,A,12,316
188,A,13,318
188,A,14,320
188,A,15,322
188,A,16,325
188,A,17,327
188,A,18,329
188,A,19,332
188,A,20,335
188,A,21,338
188,A,22,341
188,A,23,1890
188,A,24,1891
188,A,25,1892
188,A,26,1840
188,A,27,2452
188,A,28,2402
188,A,29,2540
188,A,30,2956
188,A,31,2957
188,A,32,3863
188,A,33,1032
188,A,34,1034
188,A,35,1035
188,A,36,63
188,A,37,64
188,A,38,65
188,A,39,66
188,A,40,67
188,A,41,68
188,A,42,1118
188,A,43,1121
188,A,44,1124
188,A,45,1127
188,A,46,1130
188,A,47,1133
188,A,48,3054
188,A,49,3055
188,A,50,3056
188,A,51,3474
188,A,52,3473
188,A,53,2074
188,A,54,2679
188,A,55,1714
188,A,56,1773
188,A,57,1772
188,A,58,1771
188,A,59,1770
188,A,60,1968
188,A,61,2671
188,A,62,4080
188,A,63,5701
188,A,64,4740
188,B,1,296
188,B,2,298
188,B,3,300
188,B,4,302
188,B,5,304
188,B,6,306
188,B,7,308
188,B,8,310
188,B,9,48
188,B,10,312
188,B,11,314
188,B,12,316
188,B,13,318
188,B,14,320
188,B,15,322
188,B,16,325
188,B,17,327
188,B,18,329
188,B,19,332
188,B,20,335
188,B,21,338
188,B,22,341
188,B,23,1890
188,B,24,1891
188,B,25,1892
188,B,26,1840
188,B,27,2452
188,B,28,2402
188,B,29,2540
188,B,30,2956
188,B,31,2957
188,B,32,3863
188,B,33,1032
188,B,34,1034
188,B,35,1035
188,B,36,63
188,B,37,64
188,B,38,65
188,B,39,66
188,B,40,67
188,B,41,68
188,B,42,1118
188,B,43,1121
188,B,44,1124
188,B,45,1127
188,B,46,1130
188,B,47,1133
188,B,48,3054
188,B,49,3055
188,B,50,3056
188,B,51,3474
188,B,52,3473
188,B,53,2074
188,B,54,2679
188,B,55,1714
188,B,56,1773
188,B,57,1772
188,B,58,1771
188,B,59,1770
188,B,60,1968
188,B,61,2671
188,B,62,4080
188,B,63,5701
188,B,64,4740
565,,1,2001
577,,1,4932
577,,2,3980
577,,3,4937
577,,4,3982
577,,5,3981
577,,6,3977
240,A,1,6750
240,A,2,747
240,A,3,749
240,A,4,752
240,A,5,755
240,A,6,758
240,A,7,764
240,A,8,768
240,A,9,770
240,A,10,774
240,A,11,2922
240,A,12,2925
240,A,13,2926
240,A,14,2493
240,A,15,2644
240,A,16,2470
240,A,17,2471
240,A,18,2649
240,A,19,2651
240,A,20,2652
240,A,21,2653
240,A,22,2654
240,A,23,2494
240,A,24,2495
240,A,25,2496
240,A,26,2704
240,A,27,3243
240,A,28,3244
240,A,29,4357
240,A,30,724
240,A,31,727
240,A,32,5326
240,A,33,3682
240,A,34,3242
240,A,35,2373
240,A,36,2081
240,A,37,2372
240,A,38,2648
240,A,39,2647
240,A,40,2472
240,A,41,2356
240,A,42,2355
240,A,43,2702
240,A,44,2700
240,A,45,2699
240,A,46,2698
240,A,47,2924
240,A,48,2923
240,A,49,2921
240,A,50,2868
240,A,51,2867
240,A,52,5309
240,A,53,773
240,A,54,777
240,A,55,781
240,A,56,785
240,A,57,789
240,A,58,793
240,A,59,796
240,A,60,799
240,A,61,802
240,A,62,805
240,A,63,808
240,A,64,811
240,A,65,3406
240,A,66,313
240,A,67,316
240,A,68,295
240,B,1,6750
240,B,2,747
240,B,3,749
240,B,4,752
240,B,5,755
240,B,6,758
240,B,7,764
240,B,8,768
240,B,9,770
240,B,10,774
240,B,11,2922
240,B,12,2925
240,B,13,2926
240,B,14,2493
240,B,15,2644
240,B,16,2470
240,B,17,2471
240,B,18,2649
240,B,19,2651
240,B,20,2652
240,B,21,2653
240,B,22,2654
240,B,23,2494
240,B,24,2495
240,B,25,2496
240,B,26,2704
240,B,27,3243
240,B,28,3244
240,B,29,4357
240,B,30,724
240,B,31,727
240,B,32,5326
240,B,33,3682
240,B,34,3242
240,B,35,2373
240,B,36,2081
240,B,37,2372
240,B,38,2648
240,B,39,2647
240,B,40,2472
240,B,41,2356
240,B,42,2355
240,B,43,2702
240,B,44,2700
240,B,45,2699
240,B,46,2698
240,B,47,2924
240,B,48,2923
240,B,49,2921
240,B,50,2868
240,B,51,2867
240,B,52,5309
240,B,53,773
240,B,54,777
240,B,55,781
240,B,56,785
240,B,57,789
240,B,58,793
240,B,59,796
240,B,60,799
240,B,61,802
240,B,62,805
240,B,63,808
240,B,64,811
240,B,65,3406
240,B,66,313
240,B,67,316
240,B,68,295
311,,0,7646
311,,1,7642
311,,2,7638
311,,3,7635
311,,4,7634
311,,5,7593
311,,6,7596
311,,7,7598
311,,8,7710
564,,1,5793
564,,2,5776
564,,3,1637
564,,4,3344
564,,5,3019
564,,6,3020
564,,7,4076
564,,8,3281
576,,1,5014
576,,2,2288
576,,3,2015
576,,4,3625
576,,5,5028
576,,6,1708
576,,7,1627
576,,8,5031
576,,9,3626
576,,10,3624
576,,11,2280
576,,12,5015
83,A,1,1746
83,A,2,1852
83,A,3,1729
83,A,4,1730
83,A,5,1743
83,A,6,1031
83,A,7,1032
83,A,8,1034
83,A,9,1035
83,A,10,1036
83,A,11,1052
83,A,12,5457
83,A,13,5458
83,A,14,5459
83,A,15,5460
83,A,16,4449
83,A,17,1834
83,A,18,1835
83,A,19,1881
83,A,20,1789
83,A,21,1790
83,A,22,2617
83,A,23,2833
83,A,24,4207
83,A,25,4594
83,A,26,2201
83,A,27,2090
83,A,28,2468
83,A,29,2482
83,A,30,2466
83,A,31,2480
83,A,32,2004
83,A,33,1641
83,A,34,1642
83,A,35,1643
83,A,36,1644
83,A,37,1645
83,A,38,1646
83,A,39,1647
83,A,40,1648
83,A,41,1649
83,A,42,1650
83,A,43,1651
83,A,44,1653
83,A,45,6068
83,A,46,1655
83,A,47,1656
83,A,48,1657
83,A,49,1659
83,A,50,1660
83,A,51,1661
83,A,52,1662
83,A,53,1806
83,A,54,1850
83,A,55,1851
83,A,56,1667
83,A,57,7796
83,B,1,1746
83,B,2,1852
83,B,3,1729
83,B,4,1730
83,B,5,1743
83,B,6,1031
83,B,7,1032
83,B,8,1034
83,B,9,1035
83,B,10,1036
83,B,11,1052
83,B,12,5457
83,B,13,5458
83,B,14,5459
83,B,15,5460
83,B,16,4449
83,B,17,1834
83,B,18,1835
83,B,19,1881
83,B,20,1789
83,B,21,1790
83,B,22,2617
83,B,23,2833
83,B,24,4207
83,B,25,4594
83,B,26,2201
83,B,27,2090
83,B,28,2468
83,B,29,2482
83,B,30,2466
83,B,31,2480
83,B,32,2004
83,B,33,1641
83,B,34,1642
83,B,35,1643
83,B,36,1644
83,B,37,1645
83,B,38,1646
83,B,39,1647
83,B,40,1648
83,B,41,1649
83,B,42,1650
83,B,43,1651
83,B,44,1653
83,B,45,6068
83,B,46,1655
83,B,47,1656
83,B,48,1657
83,B,49,1659
83,B,50,1660
83,B,51,1661
83,B,52,1662
83,B,53,1806
83,B,54,1850
83,B,55,1851
83,B,56,1667
83,B,57,7796
321,,0,7611
321,,1,7610
321,,2,7604
321,,3,7593
321,,4,7595
321,,5,7598
321,,6,7712
321,,7,7713
321,,8,7716
321,,9,7717
321,,10,7718
321,,11,7719
321,,12,7720
321,,13,7723
650,A,1,7822
650,A,2,113
650,A,3,115
650,A,4,1955
650,A,5,2053
650,A,6,2475
650,A,7,698
650,A,8,699
650,A,9,702
650,A,10,705
650,A,11,708
650,A,12,711
650,A,13,714
650,A,14,717
650,A,15,720
650,A,16,723
650,A,17,3905
650,A,18,2971
650,A,19,433
650,A,20,434
650,A,21,436
650,A,22,160
650,A,23,161
650,A,24,162
650,A,25,164
650,A,26,166
650,A,27,168
650,A,28,170
650,A,29,172
650,A,30,174
650,A,31,176
650,A,32,204
650,A,33,207
650,A,34,210
650,A,35,213
650,A,36,217
650,A,37,218
650,A,38,221
650,A,39,225
650,A,40,229
650,A,41,233
650,A,42,235
650,A,43,237
650,A,44,239
650,A,45,241
650,A,46,242
650,A,47,2599
650,A,48,2600
650,A,49,2601
650,A,50,2602
650,A,51,2333
650,A,52,2603
650,A,53,2448
650,A,54,2593
650,A,55,3051
650,B,1,7822
650,B,2,113
650,B,3,115
650,B,4,1955
650,B,5,2053
650,B,6,2475
650,B,7,698
650,B,8,699
650,B,9,702
650,B,10,705
650,B,11,708
650,B,12,711
650,B,13,714
650,B,14,717
650,B,15,720
650,B,16,723
650,B,17,3905
650,B,18,2971
650,B,19,433
650,B,20,434
650,B,21,436
650,B,22,160
650,B,23,161
650,B,24,162
650,B,25,164
650,B,26,166
650,B,27,168
650,B,28,170
650,B,29,172
650,B,30,174
650,B,31,176
650,B,32,204
650,B,33,207
650,B,34,210
650,B,35,213
650,B,36,217
650,B,37,218
650,B,38,221
650,B,39,225
650,B,40,229
650,B,41,233
650,B,42,235
650,B,43,237
650,B,44,239
650,B,45,241
650,B,46,242
650,B,47,2599
650,B,48,2600
650,B,49,2601
650,B,50,2602
650,B,51,2333
650,B,52,2603
650,B,53,2448
650,B,54,2593
650,B,55,3051
21,A,1,1958
21,A,2,2060
21,A,3,2610
21,A,4,1796
21,A,5,1839
21,A,6,2061
21,A,7,2062
21,A,8,2063
21,A,9,2064
21,A,10,2338
21,A,11,2361
21,A,12,2892
21,A,13,1272
21,A,14,1274
21,A,15,1274
21,A,16,1278
21,A,17,1280
21,A,18,2283
21,A,19,2284
21,A,20,2285
21,A,21,2243
21,A,22,2223
21,A,23,2226
21,A,24,2227
21,A,25,2237
21,A,26,2244
21,A,27,2238
21,A,28,2239
21,A,29,2233
21,A,30,2229
21,A,31,358
21,A,32,360
21,A,33,362
21,A,34,364
21,A,35,366
21,A,36,368
21,A,37,370
21,A,38,372
21,A,39,48
21,A,40,296
21,A,41,298
21,A,42,300
21,A,43,302
21,A,44,304
21,A,45,306
21,A,46,308
21,A,47,310
21,A,48,312
21,A,49,314
21,A,50,316
21,A,51,318
21,A,52,320
21,A,53,322
21,A,54,323
21,A,55,327
21,A,56,330
21,A,57,333
21,A,58,336
21,A,59,339
21,A,60,342
21,A,61,344
21,A,62,346
21,A,63,348
21,A,64,350
21,A,65,1713
21,A,66,1746
21,A,67,1852
21,A,68,1720
21,A,69,1729
21,A,70,1730
21,A,71,1743
21,A,72,1031
21,A,73,1032
21,A,74,1033
21,A,75,2389
21,A,76,2390
21,A,77,2943
21,A,78,2453
21,A,79,2454
21,A,80,2455
21,A,81,1834
21,A,82,1834
21,A,83,1881
21,A,84,1789
21,A,85,1790
21,A,86,893
21,A,87,895
21,A,88,897
21,A,89,900
21,A,90,903
21,A,91,906
21,A,92,1548
21,A,93,1550
21,A,94,1552
21,A,95,1554
21,A,96,1611
21,A,97,1612
21,A,98,1749
21,A,99,5856
21,A,100,5850
21,B,1,1958
21,B,2,2060
21,B,3,2610
21,B,4,1796
21,B,5,1839
21,B,6,2061
21,B,7,2062
21,B,8,2063
21,B,9,2064
21,B,10,2338
21,B,11,2361
21,B,12,2892
21,B,13,1272
21,B,14,1274
21,B,15,1274
21,B,16,1278
21,B,17,1280
21,B,18,2283
21,B,19,2284
21,B,20,2285
21,B,21,2243
21,B,22,2223
21,B,23,2226
21,B,24,2227
21,B,25,2237
21,B,26,2244
21,B,27,2238
21,B,28,2239
21,B,29,2233
21,B,30,2229
21,B,31,358
21,B,32,360
21,B,33,362
21,B,34,364
21,B,35,366
21,B,36,368
21,B,37,370
21,B,38,372
21,B,39,48
21,B,40,296
21,B,41,298
21,B,42,300
21,B,43,302
21,B,44,304
21,B,45,306
21,B,46,308
21,B,47,310
21,B,48,312
21,B,49,314
21,B,50,316
21,B,51,318
21,B,52,320
21,B,53,322
21,B,54,323
21,B,55,327
21,B,56,330
21,B,57,333
21,B,58,336
21,B,59,339
21,B,60,342
21,B,61,344
21,B,62,346
21,B,63,348
21,B,64,350
21,B,65,1713
21,B,66,1746
21,B,67,1852
21,B,68,1720
21,B,69,1729
21,B,70,1730
21,B,71,1743
21,B,72,1031
21,B,73,1032
21,B,74,1033
21,B,75,2389
21,B,76,2390
21,B,77,2943
21,B,78,2453
21,B,79,2454
21,B,80,2455
21,B,81,1834
21,B,82,1834
21,B,83,1881
21,B,84,1789
21,B,85,1790
21,B,86,893
21,B,87,895
21,B,88,897
21,B,89,900
21,B,90,903
21,B,91,906
21,B,92,1548
21,B,93,1550
21,B,94,1552
21,B,95,1554
21,B,96,1611
21,B,97,1612
21,B,98,1749
21,B,99,5856
21,B,100,5850
120,A,1,4435
120,A,2,3794
120,A,3,4436
120,A,4,3795
120,A,5,3796
120,A,6,5027
120,A,7,5040
120,A,8,3797
120,A,9,2758
120,A,10,2963
120,A,11,2549
120,A,12,2126
120,A,13,1627
120,A,14,1628
120,A,15,2553
120,A,16,2554
120,A,17,2280
120,A,18,2555
120,A,19,2419
120,A,20,2420
120,A,21,2013
120,A,22,2128
120,A,23,2129
120,A,24,2199
120,A,25,2200
120,A,26,6972
120,A,27,2735
120,A,28,2954
120,A,29,2955
120,A,30,2114
120,A,31,1776
120,A,32,1765
120,A,33,1456
120,A,34,1458
120,A,35,1602
120,A,36,1603
120,A,37,1606
120,A,38,1607
120,A,39,584
120,A,40,586
120,A,41,590
120,A,42,594
120,A,43,598
120,A,44,599
120,A,45,606
120,A,46,609
120,A,47,612
120,A,48,616
120,A,49,620
120,A,50,624
120,A,51,628
120,A,52,632
120,A,53,5039
120,A,54,6126
120,A,55,65
120,A,56,66
120,A,57,4217
120,A,58,5000
120,A,59,6036
120,A,60,6039
120,A,61,1248
120,A,62,1250
120,B,1,4435
120,B,2,3794
120,B,3,4436
120,B,4,3795
120,B,5,3796
120,B,6,5027
120,B,7,5040
120,B,8,3797
120,B,9,2758
120,B,10,2963
120,B,11,2549
120,B,12,2126
120,B,13,1627
120,B,14,1628
120,B,15,2553
120,B,16,2554
120,B,17,2280
120,B,18,2555
120,B,19,2419
120,B,20,2420
120,B,21,2013
120,B,22,2128
120,B,23,2129
120,B,24,2199
120,B,25,2200
120,B,26,6972
120,B,27,2735
120,B,28,2954
120,B,29,2955
120,B,30,2114
120,B,31,1776
120,B,32,1765
120,B,33,1456
120,B,34,1458
120,B,35,1602
120,B,36,1603
120,B,37,1606
120,B,38,1607
120,B,39,584
120,B,40,586
120,B,41,590
120,B,42,594
120,B,43,598
120,B,44,599
120,B,45,606
120,B,46,609
120,B,47,612
120,B,48,616
120,B,49,620
120,B,50,624
120,B,51,628
120,B,52,632
120,B,53,5039
120,B,54,6126
120,B,55,65
120,B,56,66
120,B,57,4217
120,B,58,5000
120,B,59,6036
120,B,60,6039
120,B,61,1248
120,B,62,1250
563,,1,1506
563,,2,3196
563,,3,5833
563,,4,3852
563,,5,3379
563,,6,4794
563,,7,4552
44,A,1,4688
44,A,2,4689
44,A,3,1841
44,A,4,3186
44,A,5,2581
44,A,6,3005
44,A,7,2932
44,A,8,2501
44,A,9,2709
44,A,10,2502
44,A,11,1847
44,A,12,1799
44,A,13,1727
44,A,14,1836
44,A,15,1812
44,A,16,1813
44,A,17,1791
44,A,18,1759
44,A,19,1792
44,A,20,1545
44,A,21,1566
44,A,22,1568
44,A,23,1571
44,A,24,2034
44,A,25,2035
44,A,26,2036
44,A,27,1197
44,A,28,1199
44,A,29,1201
44,A,30,1203
44,A,31,1205
44,A,32,1207
44,A,33,1209
44,A,34,1211
44,A,35,1213
44,A,36,1215
44,A,37,1217
44,A,38,1219
44,A,39,1222
44,A,40,1225
44,A,41,1228
44,A,42,1231
44,A,43,1234
44,A,44,1237
44,A,45,1240
44,A,46,1243
44,A,47,1246
44,A,48,1248
44,A,49,1250
44,A,50,1252
44,A,51,1254
44,A,52,1256
44,A,53,1258
44,A,54,1260
44,A,55,1262
44,A,56,1264
44,A,57,1266
44,A,58,1268
44,A,59,1270
