estId,estSITPNumber,estNombre,estDireccion,estLink,estlongtitude,estlatitude
4430,163A12,Pq. El Virrey,KR 5 - CL 92A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4430,"-74,110543","4,501189"
3781,161A12,IED el Virrey,CL 93 Sur - KR 7B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3781,"-74,112659","4,502344"
3782,187A12,Br. El Virrey,CL 93 Sur - KR 12,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3782,"-74,114819","4,503867"
2549,059A12,Br. El Virrey,AK 1 - CL 91B Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2549,"-74,114534","4,505639"
2126,042A12,Br. Gran Yomasa,AK 1 - CL 81 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2126,"-74,114224","4,509337"
1627,040A12,IED Miguel de Cervantes,AV. Caracas - CL 76B Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1627,"-74,114972","4,511676"
1628,038A12,C.C. Santa Librada,AV. Caracas - CL 74C Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1628,"-74,116178","4,514797"
1629,197A12,Pq Brasilia,CL 73D Sur - KR 1A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1629,"-74,117991","4,51693"
1630,113A12,Br. Santa Librada,KR 3 - CL 73B Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1630,"-74,120015","4,517173"
1631,117A12,Pq la Aurora,CL 71F Sur - KR 3 BIS,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1631,"-74,121156","4,520008"
1182,019A12,Br. La Aurora,KR 14V - DG 69B Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1182,"-74,123001","4,521339"
1183,094A11,Cementerio Parque Serafín,AV. Boyac&aacute; - KR 4,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1183,"-74,126166","4,525659"
1184,092A11,Cementerio Parque Serafín,AV. Boyac&aacute; - KR 8,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1184,"-74,127059","4,532465"
1185,117A11,Central de mezclas,AV. Boyac&aacute; - KR 15,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1185,"-74,133226","4,540316"
1186,099A11,Central de mezclas,AV. Boyac&aacute; - KR 16D,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1186,"-74,136325","4,546158"
1187,008A11,Br. México,AV. Boyac&aacute; - CL 65A Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1187,"-74,13662","4,55278"
1188,006A11,Br. México,AV. Boyac&aacute; - CL 64 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1188,"-74,13743","4,555056"
1190,005A11,Hsp. de Meissen,AV. Boyac&aacute; - KR 18B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1190,"-74,138746","4,558917"
1192,002A11,Br. San Benito,AV. Boyac&aacute; - CL 60 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1192,"-74,138553","4,563092"
1194,119A11,Pq. El Tunal,AV. Boyac&aacute; - AK 24,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1194,"-74,139023","4,571901"
1218,014A09,Br. Hipotecho Occidental,AV. Boyac&aacute; - CL 4 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1218,"-74,139008","4,619698"
1221,205A08,Pq. Mundo Aventura,AV. Boyac&aacute; - CL 2A Bis,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1221,"-74,138101","4,625245"
1224,580A08,Br. Triunfo de las Américas,AV. Boyac&aacute; - CL 5A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1224,"-74,137669","4,629261"
1227,103A07,Avenida Américas,AV. Boyac&aacute; - CL 7A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1227,"-74,13729","4,633339"
1230,104A07,Cooperativa de Sub-Oficiales,AV. Boyac&aacute; - AC 8,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1230,"-74,136829","4,636157"
1233,105A07,Cooperativa de Sub-Oficiales,AV. Boyac&aacute; - CL 9,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1233,"-74,135792","4,638854"
1236,106A07,Avenida Alsacia,AV. Boyac&aacute; - CL 11A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1236,"-74,131894","4,644259"
1239,331A07,Br. Villa Alsacia,AV. Boyac&aacute; - CL 12A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1239,"-74,130507","4,64569"
1242,056A07,Av. Centenario,AV. Boyac&aacute; - AV. Centenario,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1242,"-74,127901","4,647798"
1245,194A06,Br. Franco,AV. Boyac&aacute; - AC 19,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1245,"-74,124507","4,651102"
1247,136A06,C.C. Montevideo Plaza,AV. Boyac&aacute; - CL 21,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1247,"-74,121848","4,654177"
1249,134A06,Br. Esperanza Sur,AV. Boyac&aacute; - CL 23,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1249,"-74,117566","4,659292"
1251,008A06,Avenida Esperanza,AV. Boyac&aacute; - AV. Esperanza,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1251,"-74,115398","4,661775"
